id;codigo;nome;descricao;valor;valorcusto;estoque;data;imagem;ultima_compra
;7891289029935;Nylon Grilon 0,30 x 250g;produto teste;35;3;35;;;
;7891289029942;Nylon Grilon 0,35 x 250g;produto teste;35;7;35;;;
;7891289029065;Nylon Grilon 0,35x 100g;produto teste;17;20;17;;;
;7891289029072;Nylon Grilon 0,40 x 100g;produto teste;17;14;17;;;
;7891289029959;Nylon Grilon 0,40 x 250g;produto teste;35;8;35;;;
;7891289029973;Nylon Grilon 0,50 x 250g;produto teste;35;11;35;;;
;7891289071521;Nylon grilon 0,60 x 100m;produto teste;7;5;7;;;
;7891289029997;Nylon Grilon 0,60 x 250g;produto teste;35;6;35;;;
;7891289071538;Nylon Grilon 0,70 x 100mt;produto teste;8;10;8;;;
;7891289071545;Nylon grilon 0,80x 100m;produto teste;11;4;11;;;
;7891010010577;ob absorventes higienicos int 10un medio;produto teste;9,95;8;9,95;;;
;7891010886547;ob absorventes higienicos inter 10un;produto teste;10,5;4;10,5;;;
;7891222043769;OBTURADOR SAIDA AGUA;produto teste;10;10;10;;;
;7893946064501;Oculos  Preto vonder;produto teste;10;11;10;;;
;7898554010292;Oculos summer deltaplus;produto teste;5;8;5;;;
;7898390940456;OCULOS TRANSPARENTE ;produto teste;10;5;10;;;
;7893946064396;Oculos Transparente vonder;produto teste;10;-1;10;;;
;7896041104011;oderich carne de lt 320g;produto teste;5,5;25;5,5;;;
;7896041104042;Oderich fiambre viandada 320g;produto teste;5,5;82;5,5;;;
;7896041104028;oderich frango lt 320g;produto teste;5,5;51;5,5;;;
;7898307291350;odorizante automotivo morango;produto teste;8;1;8;;;
;7898307291367;odorizante automotivo tutti fruti;produto teste;8;2;8;;;
;7896242200048;oleo  abc;produto teste;9;1;9;;;
;7896000727510;oleo capilar;produto teste;8,5;34;8,5;;;
;7896279100854;oleo capilar 80ml jaborandi;produto teste;5;0;5;;;
;1070550727510;oleo capilar de coco niely gold 100ml;produto teste;5,7;11;5,7;;;
;7896279103626;oleo capilar vita 80ml abacate;produto teste;5,75;11;5,75;;;
;7896279112826;oleo capilar vita 80ml argan;produto teste;5;-3;5;;;
;7896279100823;oleo capilar vita 80ml babosa;produto teste;5,75;19;5,75;;;
;7896279101646;oleo capilar vita 80ml ceramidas;produto teste;5,75;14;5,75;;;
;7896279111256;oleo capilar vita 80ml coco;produto teste;5,75;29;5,75;;;
;7896279103879;oleo capilar vita 80ml keratina;produto teste;5,5;-19;5,5;;;
;7896279100816;oleo capilar vita 80ml manteiga de karite;produto teste;4,75;17;4,75;;;
;7896279100946;oleo capilar vita 80ml semente de uva;produto teste;5,75;13;5,75;;;
;7896279100809;oleo capilar vita 80ml siliconado;produto teste;5,75;17;5,75;;;
;7898602961453;oleo capilar vita seiva abacate 30ml;produto teste;6,5;11;6,5;;;
;7891281005586;Oleo Castrol 15w-40 diesel 1l;produto teste;25;2;25;;;
;795711482039;oleo castrol para motores stihl;produto teste;25;28;25;;;
;10384;oleo coconut vegetrat;produto teste;11;0;11;;;
;7896902215412;oleo corporal 100ml hidra;produto teste;9,5;0;9,5;;;
;7898994174912;oleo de argan bell corpus 60ml;produto teste;11,5;2;11,5;;;
;7898934078911;oleo de argan vita seiva 10ml;produto teste;3;26;3;;;
;7896947060022;oleo de banan avante  30ml;produto teste;2,3;33;2,3;;;
;7896902211438;oleo de banana  farmax 28ml ;produto teste;2,5;0;2,5;;;
;7896016604379;Oleo de coco ducoco 200ml ;produto teste;22;6;22;;;
;7898957390229;oleo de coco vita seiva 030ml ;produto teste;5,5;14;5,5;;;
;7898957390878;oleo de coco vita seiva 10ml;produto teste;3;24;3;;;
;7898247780242;oleo de girassol vitaliv 900 ml;produto teste;8,75;3;8,75;;;
;7896050500323;Oleo de peroba ;produto teste;5,7;2;5,7;;;
;78901919;oleo de peroba 100ml;produto teste;7,5;7;7,5;;;
;7896050500019;oleo de peroba 200ml;produto teste;10,5;6;10,5;;;
;7896050500309;oleo de peroba floress do campo 200ml;produto teste;5,7;1;5,7;;;
;7896050503409;oleo de peroba jasmim 100ml;produto teste;3,5;0;3,5;;;
;7896050503430;oleo de peroba jasmim 200ml;produto teste;5,9;12;5,9;;;
;7896050502204;oleo de peroba lavanda 100 ml;produto teste;6;-1;6;;;
;7896050500286;oleo de peroba lavanda 200ml;produto teste;5,7;18;5,7;;;
;7898247780075;oleo de soja concordia 900ml;produto teste;8,25;-123;8,25;;;
;7896036090244;Oleo de soja liza 900ml;produto teste;9;6;9;;;
;7898907527439;Oleo Desigripantemundial 321ml;produto teste;10;2;10;;;
;7898914796019;oleo flor de algodão 900 ml ;produto teste;10;24;10;;;
;7896636548152;oleo genuino 4 tempo;produto teste;38;49;38;;;
;7898944075153;Oleo haskell mandioca 40ml;produto teste;14;0;14;;;
;7898418121560;Óleo hidráulico  motor fix ATF 1L;produto teste;19;33;19;;;
;7898914421393;OLEO HIDRAULICO FORT OIL ATF;produto teste;17;6;17;;;
;7896279102414;oleo infantil muriel menina 100ml;produto teste;7,75;1;7,75;;;
;7896279102421;oleo infantil muriel menino 100ml;produto teste;7,75;3;7,75;;;
;7891010878016;oleo jhonsons baby 200ml amendoas;produto teste;25,9;2;25,9;;;
;7891010877613;oleo johsons baby puro 200ml;produto teste;25;0;25;;;
;7898914421386;Oleo Lub  Fort Oil 90;produto teste;18;-20;18;;;
;7898914421201;Óleo lub Fort Oil 140 1L;produto teste;18;60;18;;;
;7898940671946;Óleo lub Maxon 90 1L;produto teste;15;9;15;;;
;7891344000275;oleo lubrax 2t;produto teste;12;42;12;;;
;7898913974425;OLEO LUBRICANTE 4 TEMPO 2OW50 DULUB;produto teste;20;36;20;;;
;7898418121324;OLEO LUBRIFICANTE 4 TEMPO MOTOR FIX;produto teste;15;2;15;;;
;7899781200005;OLEO LUBRIFICANTE 4 TEMPO SYN 20W50;produto teste;17;3;17;;;
;7898099401197;oleo lubrificante 40 estacionario 1L;produto teste;15;1;15;;;
;7898418125377;oleo lubrificante 90 gulf 1l;produto teste;29;22;29;;;
;7891281007665;oleo lubrificante castrol 15w40 casolina;produto teste;23;0;23;;;
;7896636550612;OLEO MOBIL 15W40 SEMI SINTETICO;produto teste;25;13;25;;;
;7896636550803;OLEO MOBIL 4 TEMPO 20W50;produto teste;25;43;25;;;
;7896636550599;OLEO MOBIL SUPER 4 TEMPO 20W50;produto teste;25;0;25;;;
;7891344001388;Oleo nautico;produto teste;27;98;27;;;
;7898919411931;oleo paixao 100ml;produto teste;9,5;6;9,5;;;
;7898919411917;OLEO PAIXAO 100ML AVELA;produto teste;9,5;6;9,5;;;
;7898919411924;OLEO PAIXAO 100ML MACADAMIA ;produto teste;9,5;12;9,5;;;
;7898919411924;oleo paixao amendoas e macadamia;produto teste;9,5;8;9,5;;;
;7898919411917;oleo paixao avelar 100ml;produto teste;9,5;3;9,5;;;
;78907881;oleo paixão sedutora 200ml;produto teste;15;8;15;;;
;78922693;Oleo paixao tentadora 200ml;produto teste;15;3;15;;;
;7898919411931;OLEO PAIXAOL TENTADORA 100M;produto teste;9,5;1;9,5;;;
;7898914421355;Oleo para veiculos a gasolina;produto teste;13;11;13;;;
;7898662450980;óleo reparador oh my! desmaia sem dó;produto teste;15;0;15;;;
;7896785450788;oleo singer ;produto teste;4;8;4;;;
;7892300030060;oleo sinha 900 ml;produto teste;9,7;104;9,7;;;
;7892300030565;oleo sinhá girassol 900ml;produto teste;12;14;12;;;
;7892300030015;oleo sinha milho 900 ml;produto teste;12,5;13;12,5;;;
;7892300001428;oleo sinha soja 500 ml;produto teste;5,75;-7;5,75;;;
;7891107101621;oleo soya 900 ml;produto teste;9,8;149;9,8;;;
;7891414054559;oleo tutela sae 90;produto teste;20;3;20;;;
;7898957390090;oleo vita seiva de ricineo 100% 30ml;produto teste;5,9;23;5,9;;;
;7898962192191;oleo yamalub 4 tmp 1L;produto teste;28;28;28;;;
;7891150064966;omo força da natureza 900 ml;produto teste;9,5;9;9,5;;;
;7891150064539;OMO lavagem perfeita-bag 800g ;produto teste;10;52;10;;;
;7891150062092;omo tira manchas 380g;produto teste;13,5;6;13,5;;;
;7898963628163;Orégano 10 G;produto teste;2;0;2;;;
;7897686214530;oregano em folha 10g ;produto teste;2;34;2;;;
;7898954202303;organizador 1L color plasthi;produto teste;7,5;3;7,5;;;
;7898954202334;organizador 1l plasthi cod305;produto teste;7,5;-3;7,5;;;
;7898954202402;organizador 400ml incolor cod 312 plasthi;produto teste;4,5;3;4,5;;;
;7898954202372;organizador 600ml redondo;produto teste;5;5;5;;;
;7898954202358;organizador quadrado 600ml;produto teste;5;5;5;;;
;7896085813450;origem now alisante forte;produto teste;9,9;8;9,9;;;
;7896085813467;origem now alisante médio;produto teste;10;0;10;;;
;7896085813443;origem now alisante suave;produto teste;9,9;3;9,9;;;
;7896085813658;origem now color preto;produto teste;9,9;4;9,9;;;
;7896085813665;origem now color preto azulado;produto teste;9,9;1;9,9;;;
;7896085867736;origem selagem redutora cab castanhos;produto teste;22;17;22;;;
;49830;ovos ;produto teste;0,5;544;0,5;;;
;7891117048695;Pá  de bico tramontina ;produto teste;36;11;36;;;
;7896808100126;pa cabo curto cristal;produto teste;4;11;4;;;
;7896808100133;Pa cabo longo;produto teste;5,5;4;5,5;;;
;7293736892107;pa de lixo com cabo;produto teste;5,5;25;5,5;;;
;7893736292107;pa de lixo com cabo bj plasticos;produto teste;6;-1;6;;;
;7898105772440;pa de lixo com perfil de borracha UD MAIS;produto teste;4,5;0;4,5;;;
;7898927747190;Pá de lixo gaúcha preta ;produto teste;4;13;4;;;
;7898927747336;Pa de lixo gaúcho preta ;produto teste;7,5;5;7,5;;;
;7898966816062;Pa De Lixo Limpolar c/ Cabo;produto teste;12,5;12;12,5;;;
;2038;Pá de lixo preta;produto teste;7,5;15;7,5;;;
;2098;Pá de lixo preto P;produto teste;6;-1;6;;;
;7896359001378;Pa de lixo sanremo ;produto teste;4,5;7;4,5;;;
;7896314709653;Pa de lixo santa maria;produto teste;6;9;6;;;
;7898920552197;pa de lixo seleta limpamania;produto teste;7,5;-3;7,5;;;
;7898593740143;pa de lixo trigueiro ;produto teste;7,5;7;7,5;;;
;7896683412062;paçoca lual 50un;produto teste;16;8;16;;;
;7896383073495;Paçoca tubitos;produto teste;0,5;-66;0,5;;;
;7896383073532;paçoca tubitos 50 uni;produto teste;16;4;16;;;
;7897115109673;pacoquinha;produto teste;16;1;16;;;
;7897115108799;pacoquinha amendupa ;produto teste;0,4;61;0,4;;;
;7898106462784;pacoquinha machado c/50;produto teste;16;-1;16;;;
;7896619429577;PAINEL DE LED 24W EMPALUX;produto teste;45;2;45;;;
;7896090122707;palha de aço assolan 60g;produto teste;1,5;88;1,5;;;
;7898923643335;paliteiro ;produto teste;2;-10;2;;;
;7896900202650;paliteiro abacaxi 0265;produto teste;3;-5;3;;;
;7898920238060;palito de dente bambu 100;produto teste;1,1;35;1,1;;;
;7896051020127;palito de dente gina 100 unid;produto teste;1;24;1;;;
;7896051020158;palito de dentes gina 200;produto teste;1,6;37;1,6;;;
;878964;palito de picole;produto teste;3,5;9;3,5;;;
;49675;palito de unha;produto teste;0,3;76;0,3;;;
;6917062937530;Palito para churrasco Purely Natural;produto teste;2,5;5;2,5;;;
;7896286611183;palitos cory branco ;produto teste;2,7;10;2,7;;;
;7896286604154;palitos cory chocolate ;produto teste;2,7;12;2,7;;;
;7896286612371;Palitos cory dark;produto teste;2,7;13;2,7;;;
;7896007952144;Palitos de dente fiat lux;produto teste;0,9;94;0,9;;;
;7896007972104;palitos de dente fiat lux 240;produto teste;2,5;15;2,5;;;
;7896384518254;Palitos de dentes Gaboardi c/ 100 und;produto teste;1;-62;1;;;
;7896279114356;Pamada studio hair 120g;produto teste;15;5;15;;;
;7896067200162;panasonic AA;produto teste;9;11;9;;;
;70815;Panela Aluminio Lixada Pesada 5l;produto teste;70;4;70;;;
;7291467918271;panela boleada TOP BRILHO n22;produto teste;34,5;-1;34,5;;;
;7897461918295;panela boliada n26 8L;produto teste;45;2;45;;;
;7897461913375;Panela Cacarola Boleada n36;produto teste;85;2;85;;;
;7897461918264;panela caçarola reta n 24;produto teste;38;0;38;;;
;7891112193611;panela de aluminio 16cm vermelha;produto teste;59;1;59;;;
;7891112191334;panela de aluminio18cm vermelha;produto teste;65;1;65;;;
;878930;panela de presao;produto teste;76;0;76;;;
;7898593320505;Panela de pressao mega aluminio 4,5 ;produto teste;58;2;58;;;
;7898147771012;PANELA DE PRESSÃO PANELUX 3 L;produto teste;53;4;53;;;
;7898147771029;PANELA DE PRESSÃO PANELUX 4.5 LITROS;produto teste;58;9;58;;;
;7898147771036;PANELA DE PRESSÃO PANELUX 7L;produto teste;85;8;85;;;
;49748;panela de pressao vermelha 4,5 l;produto teste;65;2;65;;;
;70817;Panela lixada Pesada 2l;produto teste;44;4;44;;;
;70816;Panela Lixada Pesada 4l;produto teste;60;4;60;;;
;7898593328938;Panela pop pressao verm;produto teste;69;0;69;;;
;7897461913146;panela reta brilhante n22;produto teste;32,5;-1;32,5;;;
;49747;panela reta n24;produto teste;35;2;35;;;
;7897750776155;pano alvejado  ;produto teste;6;29;6;;;
;7897750770351;pano alvejado 40x67;produto teste;5,5;-5;5,5;;;
;2031;pano colorido;produto teste;5,5;17;5,5;;;
;7898912116055;pano de chao branco 70cm x 50cm;produto teste;5,75;-26;5,75;;;
;7899973800235;PANO DE CHÃO COLORIDO ;produto teste;5;-1;5;;;
;7897750770375;PANO DE CHAO CORES VARIADAS 40X50mm;produto teste;5,25;25;5,25;;;
;7898928124358;pano de chao xadrez;produto teste;6;8;6;;;
;7898934911065;pano de prato ;produto teste;4;37;4;;;
;7898546005428;pano mult uso valbene azul ;produto teste;3,5;11;3,5;;;
;7897750774632;pano multiuso alklin;produto teste;4,75;1;4,75;;;
;7897750770078;pano multiuso alklin 5 unid;produto teste;5,5;7;5,5;;;
;7891040003181;pano multiuso azul scotch;produto teste;5,5;12;5,5;;;
;7896001049062;Pano multiuso esfrebom c/5;produto teste;4,75;-1;4,75;;;
;7891187010653;Pano multiuso fortlimp c.5;produto teste;4,7;0;4,7;;;
;7898546005442;Pano multiuso vabene laranja ;produto teste;3,5;31;3,5;;;
;7898546005435;Pano multiuso vabene verde ;produto teste;2,6;3;2,6;;;
;7898546000966;pano multuso valbene;produto teste;3;20;3;;;
;7891962051383;pao chocolate de 27g;produto teste;0,8;0;0,8;;;
;7898936519955;PÃO DE ALHO TRAD 300G;produto teste;10;7;10;;;
;7897010900108;pao de forma de leite ;produto teste;5,85;36;5,85;;;
;7897010900009;pao de forma integral vale pan;produto teste;6,2;15;6,2;;;
;7897010900023;pao de forma tradicional;produto teste;4,75;48;4,75;;;
;7897010900030;pao de hamburguer vale pan;produto teste;3,95;16;3,95;;;
;7897433000683;pao de hot dog profissional c/10;produto teste;5,4;25;5,4;;;
;7897010900016;pao de hotdog vale pan;produto teste;5,4;21;5,4;;;
;7897036400088;pao de queijo d minas cngelado 1 kg;produto teste;14,5;3;14,5;;;
;2990001;pão de queijo turma da monica 400g;produto teste;8;5;8;;;
;7896286611084;pão dimel cory choco branco ;produto teste;2,7;0;2,7;;;
;7896286607568;pão dimel cory chocolate ;produto teste;3,2;7;3,2;;;
;7896893101121;papeiro  14 verde;produto teste;22;-1;22;;;
;7896893101282;papeiro 18 marron;produto teste;26;2;26;;;
;7896893101039;papeiro baby  12 ama;produto teste;19;3;19;;;
;7896893102883;papeiro baby 12 azul;produto teste;19;0;19;;;
;7896893101015;papeiro baby 12 branco;produto teste;19;0;19;;;
;7896893101008;papeiro baby 12 rosa;produto teste;19;-1;19;;;
;7896893101190;papeiro baby 12 vermel;produto teste;19;1;19;;;
;7896893101138;papeiro baby 14 amarelo;produto teste;22;2;22;;;
;7896893102814;papeiro baby 14 azul;produto teste;22;0;22;;;
;7896893101152;papeiro baby 14 cinza;produto teste;22;1;22;;;
;7896893101244;papeiro baby 16 azul;produto teste;26;1;26;;;
;7896893101268;papeiro baby 16 azul claro;produto teste;26;0;26;;;
;7896893101251;papeiro baby 16 cinza;produto teste;26;0;26;;;
;7896893101176;papeiro baby azul 14;produto teste;22;0;22;;;
;7897461914075;papeiro brilhante 16 pop ;produto teste;14;4;14;;;
;7897461914082;papeiro brilhante n 14 ;produto teste;13,5;10;13,5;;;
;7897461914013;papeiro brilho n 20 refor;produto teste;22;18;22;;;
;7898932337188;Papeiro comum nodeste 14;produto teste;9,5;6;9,5;;;
;7897461914044;papeiro de aluminio 18 top brilho ;produto teste;20;9;20;;;
;7897461914020;papeiro de aluminio pol n20;produto teste;20;-12;20;;;
;7897461914068;papeiro de aluminio refor 16;produto teste;16;-8;16;;;
;7896893102807;papeiro esmalte rosa;produto teste;22;4;22;;;
;7896893101077;papeiro metal 12 ;produto teste;19;2;19;;;
;7898932337201;papeiro n 18;produto teste;16;3;16;;;
;7899964123655;papeiro popular n 18 top prime;produto teste;14;19;14;;;
;7898964128648;papeiro popular n16;produto teste;14;15;14;;;
;7897461914099;papeiro top brilho n 14 ;produto teste;10,5;4;10,5;;;
;878909;papeiro top brilho n 16;produto teste;14;5;14;;;
;7891173023001;papel  chamex a4 75;produto teste;22;1;22;;;
;878906;papel 40;produto teste;2;16;2;;;
;7891173021793;papel A4 branco chamequinho ;produto teste;5;48;5;;;
;7891173023162;papel A4 chamequinho amarelho 210mm x 297 mm;produto teste;5;19;5;;;
;7891173023223;papel A4 chamequinho azul 210mm x 297 mm;produto teste;5;15;5;;;
;7891173023247;papel A4 chamequinho rosa 210mm x 297 mm;produto teste;5;9;5;;;
;7891191003733;papel A4 report premium;produto teste;24;-5;24;;;
;49790;papel almaço;produto teste;0,15;82;0,15;;;
;7896366207336;papel aluminio 4m gio pack;produto teste;3,6;-1;3,6;;;
;7898905347046;papel aluminio 7,5 m ;produto teste;2,8;43;2,8;;;
;7896366207350;papel aluminio 7.5m gio pack;produto teste;5,5;6;5,5;;;
;7898905347022;papel aluminio takente 30cm x 4m;produto teste;2,8;73;2,8;;;
;7898156550622;Papel Aluminio termica 30cmx7.5m;produto teste;4;17;4;;;
;7898217063368;Papel aluminio valor 4m;produto teste;2,6;5;2,6;;;
;7896053411237;papel bambino folha dupla 12un;produto teste;12;0;12;;;
;878907;papel camussa;produto teste;1,3;219;1,3;;;
;879025;papel cartao ;produto teste;1,5;-17;1,5;;;
;7891173023209;papel chamequinho A4 verde 210mm x 297 mm;produto teste;5;20;5;;;
;878929;papel chamex unidade;produto teste;0,1;1105;0,1;;;
;878914;PAPEL CONTACT TRANSPARENTE;produto teste;3,25;25;3,25;;;
;879007;papel crepom;produto teste;1,3;37;1,3;;;
;7898495101813;papel diamante para maos c/1,000;produto teste;9,5;0;9,5;;;
;7898287710162;Papel filme pvc trans rolofácil 70m;produto teste;9,4;8;9,4;;;
;7896053411688;Papel hig bambino f. dupla c/16 ;produto teste;16;1;16;;;
;7896053412005;Papel hig bambino f. dupla neutro;produto teste;3,6;2;3,6;;;
;40232802188;papel hig familiar neutro ;produto teste;2,5;3;2,5;;;
;40232802058;papel hig familiar perfumado ;produto teste;2,5;1;2,5;;;
;7896053410322;Papel hig fofinho cheiro chá verde c/4 ;produto teste;3,25;32;3,25;;;
;7896053410384;papel hig fofinho f.dupla cha verde 4 rolos;produto teste;5,1;0;5,1;;;
;7896053410100;papel hig fofinho f.dupla neutro verde 4 rolos;produto teste;5,1;1;5,1;;;
;7896053410025;Papel hig fofinho neutro c/4 rolos;produto teste;3,25;11;3,25;;;
;7896053410346;Papel hig fofinho perfume de bebe c/4;produto teste;3,25;9;3,25;;;
;7896104996393;PAPEL HIG FOLHA DUPLA COM 12 UN;produto teste;16;3;16;;;
;7896006420514;papel hig folha dupla la vie blanc com 16 ;produto teste;17,9;1;17,9;;;
;7896914001874;papel hig klass com 12;produto teste;14;-6;14;;;
;7898907993326;papel hig litoral neutro;produto teste;1,9;94;1,9;;;
;7898962794067;papel hig max ;produto teste;15;4;15;;;
;7898962794050;papel hig max 4 rolos fdupla;produto teste;6;-8;6;;;
;7896104995273;PAPEL HIG MILI FOLHA DUPLA  FLORAL 4 ROLOS;produto teste;5,2;0;5,2;;;
;7896104995280;PAPEL HIG MILI FOLHA DUPLA 4 ROLOS;produto teste;5,2;2;5,2;;;
;7896104996409;PAPEL HIG MILI PERF FOLHA DUPLA COM 12;produto teste;16;2;16;;;
;7896104995129;PAPEL HIG MILI PRIME F TRIPLA ;produto teste;5,95;1;5,95;;;
;7898954358345;papel hig personalité class 4 rolos 30m x 10 cm;produto teste;2,5;40;2,5;;;
;7898056270316;papel hig pimpo perfumado 4 rolos ;produto teste;2,25;70;2,25;;;
;7896061917295;Papel hig sublime c/12 30cm;produto teste;15;4;15;;;
;7898965955151;papel hig uno un;produto teste;0,75;21;0,75;;;
;7898217063894;Papel hig valor neutro f dupla c/12 ;produto teste;15;8;15;;;
;7898217069575;Papel hig valor neutro folha d c/4;produto teste;5,2;87;5,2;;;
;40232802072;Papel hig velud c/16 rolos;produto teste;19,2;96;19,2;;;
;40232802102;PAPEL HIG VELUD LEVE 12 PAGUE 11 FOLHA DUPLA;produto teste;15;14;15;;;
;7898327431262;papel higienco elite 12un;produto teste;15;-16;15;;;
;7898056270330;papel higienico dany;produto teste;0,75;11;0,75;;;
;7898327431019;Papel higienico elite ultra 4un;produto teste;5,6;1;5,6;;;
;7896347502849;PAPEL HIGIENICO F DUPLA ALPINO C/16ND;produto teste;20;12;20;;;
;7896053411220;papel higienico fofinho 12un ;produto teste;10;0;10;;;
;7896053410391;papel higienico fofinho folha dupla ;produto teste;5;3;5;;;
;7898962794074;Papel higienico max pure 16un;produto teste;18;-3;18;;;
;40232802089;papel higienico neutro velud 4un;produto teste;5;74;5;;;
;7896110003931;Papel higienico personal jasmim 4un;produto teste;3,25;-22;3,25;;;
;7896110003917;Papel higienico personal lavanda 4un;produto teste;3,5;16;3,5;;;
;7896110091440;Papel higienico personal neutro 4un;produto teste;3,5;18;3,5;;;
;7896110004648;papel higienico personal vip 16un;produto teste;20,9;6;20,9;;;
;7896110000176;papel higienico personal vip 4 rolos ;produto teste;5,5;19;5,5;;;
;273;papel higiênico personalite 1un;produto teste;0,75;18;0,75;;;
;7898056270279;papel higienico pimpo neutro 4un;produto teste;2,25;56;2,25;;;
;878898;papel laminado colorido;produto teste;1,5;100;1,5;;;
;878864;papel para presente;produto teste;0,5;58;0,5;;;
;879003;papel para presente ;produto teste;0,5;-2;0,5;;;
;7896110008653;papel personal vip folha dupla 12 un;produto teste;16,5;10;16,5;;;
;7898056270200;papel pimpo lavanda 4 rolos ;produto teste;2,25;44;2,25;;;
;879145;PAPEL SEDA;produto teste;0,5;0;0,5;;;
;7896061926006;papel toalha 2 rolos snack;produto teste;3,5;12;3,5;;;
;40232801792;papel toalha absoluto ;produto teste;4,3;13;4,3;;;
;40232801846;Papel toalha absoluto decor;produto teste;4,3;-2;4,3;;;
;7896347503655;Papel toalha caprice multiuso c/2;produto teste;4,4;0;4,4;;;
;7896914002970;papel toalha klass 2un multiuso;produto teste;4;-10;4;;;
;7896347502764;papel toalha leve;produto teste;4,3;0;4,3;;;
;7896006413851;papel toalha scala 2 rolos 120 toalhas;produto teste;4,5;58;4,5;;;
;7896053460044;Papel toalha sorella 2un;produto teste;3,75;1;3,75;;;
;7898217069490;Papel toalha valor c/2 rolos;produto teste;3,9;52;3,9;;;
;7898287710025;papel transp lusafilm  30m;produto teste;7;10;7;;;
;7898287710018;papel transp lusafilm 15m;produto teste;5,2;15;5,2;;;
;7898287712609;papel transp lusafilm 300m;produto teste;60;6;60;;;
;879067;Paraf da Roda Band;produto teste;5;9;5;;;
;7892183703259;Paraf frang 4.2x13;produto teste;0,1;-59;0,1;;;
;879055;paraf philips 4..2x25;produto teste;0,1;406;0,1;;;
;878791;PARAFUSO  FURADO P/ CAMA 5/16 X 120;produto teste;3;61;3;;;
;879142;parafuso  sextavado5/16x3;produto teste;1,5;53;1,5;;;
;879133;Parafuso 5/16x2. frances;produto teste;1,2;169;1,2;;;
;879159;PARAFUSO 5/16X5 FRANCES;produto teste;1,5;158;1,5;;;
;7892183056096;PARAFUSO 6.OX50;produto teste;0,25;162;0,25;;;
;7000000031533;PARAFUSO AÇO 3/8X2;produto teste;2,5;100;2,5;;;
;878851;Parafuso Fances 1/4x3.1/2 zincado;produto teste;1;20;1;;;
;879162;PARAFUSO FRANCES 1/4X1 ;produto teste;0,6;77;0,6;;;
;7000000005350;PARAFUSO FRANCES 1/4X2;produto teste;1;105;1;;;
;2990010;PARAFUSO FRANCES 1/4X3;produto teste;1;62;1;;;
;878831;Parafuso Frances 3/8x6 Zincado;produto teste;2,5;40;2,5;;;
;878832;Parafuso Frances 3/8x7 Zincado;produto teste;3;6;3;;;
;878818;Parafuso Frances 5/16x3;produto teste;1,4;66;1,4;;;
;878819;Parafuso Frances 5/16x3.1/2;produto teste;1,5;54;1,5;;;
;2150;Parafuso frances zinc 3x8/5;produto teste;1,2;35;1,2;;;
;879144;PARAFUSO GANCHO;produto teste;0,4;20;0,4;;;
;879143;parafuso L;produto teste;0,4;83;0,4;;;
;209;Parafuso p guidão bike;produto teste;5;5;5;;;
;210;Parafuso p guidão monark;produto teste;5;7;5;;;
;7899942802758;Parafuso p/ caixa acoplada;produto teste;10;2;10;;;
;7908244431235;Parafuso p/ vaso bognar b10;produto teste;5;37;5;;;
;7892183031352;Parafuso Philips 4.0 x40;produto teste;0,15;510;0,15;;;
;7892261541773;Parafuso Philips 5,0 x 60;produto teste;0,25;22;0,25;;;
;7892261065538;Parafuso philips 5.0 x40;produto teste;0,2;4;0,2;;;
;878829;Parafuso Sext 1/4x1.1/2;produto teste;0,9;40;0,9;;;
;878814;Parafuso SEXT 1/4X45 Mad;produto teste;0,35;50;0,35;;;
;878815;Parafuso SEXT 1/4X50 Mad;produto teste;0,4;71;0,4;;;
;878816;Parafuso Sext 1/4x60 Mad ;produto teste;0,45;226;0,45;;;
;878817;Parafuso Sext 1/4x70 Mad;produto teste;0,5;121;0,5;;;
;878789;Parafuso sext 5/16 1 Aço;produto teste;1;13;1;;;
;878790;Parafuso sext 5/16 x1 .1/2 Zincado;produto teste;1;9;1;;;
;878797;Parafuso Sextavado 3/8x 1.1/2 Zincado;produto teste;1,2;88;1,2;;;
;7000000004346;PARAFUSO SEXTAVADO 5/16X1;produto teste;1;138;1;;;
;879160;PARAFUSO SEXTAVADO 5/16X1.1/2 AÇO;produto teste;1;158;1;;;
;878793;Parafuso Sextavado 5/16x2 .1/2 Aço;produto teste;1,5;71;1,5;;;
;879161;PARAFUSO SEXTAVADO 5/16X2 AÇO;produto teste;1,5;91;1,5;;;
;878792;Parafuso Sextavado 5/16x3;produto teste;1,5;58;1,5;;;
;7000000000553;PARAFUSO SEXTAVADO AÇO 6MMX35;produto teste;1;244;1;;;
;878794;Parafuso Sextavdo 5/16x2 Zincado;produto teste;1,2;64;1,2;;;
;226;paralama plastico;produto teste;15;5;15;;;
;7892190000594;PASSA FIO 10M INTERNEED;produto teste;10;0;10;;;
;7897451467796;PASSA FIO 20M CORTAG;produto teste;25;2;25;;;
;7898540626186;Passador p marcha wg;produto teste;20;0;20;;;
;7896644715959;past escolar 40 mm vemelha;produto teste;4,5;-2;4,5;;;
;7898434625615;pasta aba 1/2 oficio amarela;produto teste;3;4;3;;;
;7898434622966;pasta aba 1/2 oficio azul;produto teste;2,5;-3;2,5;;;
;7898434622942;pasta aba 1/2 oficio verde;produto teste;2,5;3;2,5;;;
;7898434623000;pasta aba 1/2 oficio vermelha;produto teste;2,5;6;2,5;;;
;7898434629828;pasta aba 1/2oficio transp ;produto teste;2,5;-2;2,5;;;
